Betreiber,Straße,Hausnummer,Adresszusatz,Postleitzahl,Ort,Bundesland,Kreis/kreisfreie Stadt,Breitengrad,Längengrad,Inbetriebnahmedatum,Nennleistung Ladeeinrichtung [kW],Art der Ladeeinrichung,Anzahl Ladepunkte,Steckertypen1,P1 [kW],Public Key1,Steckertypen2,P2 [kW],Public Key2,Steckertypen3,P3 [kW],Public Key3,Steckertypen4,P4 [kW],Public Key4,Stadtbezirk
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.828,1.157.112,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.827,11.571.121,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.826,11.571.122,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.825,11.571.123,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.823,11.571.125,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.822,11.571.126,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.821,11.571.127,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.817.782,11.571.128,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.819,11.571.129,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.818,1.157.113,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.817,11.571.131,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.816,11.571.132,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.815,11.571.133,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.814,11.571.134,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.813,11.571.135,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.812,11.571.136,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.811,11.571.137,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.817.781,11.571.138,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.809,11.571.139,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.808,1.157.114,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.807,11.571.141,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.806,11.571.142,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.087,11.571.164,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.086,11.571.162,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.088,11.571.162,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.089,11.571.161,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.309,1.157.116,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.091,11.571.159,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.092,11.571.158,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.094,11.571.156,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.095,11.571.155,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.119,11.571.131,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.312,1.157.113,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.121,11.571.129,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.122,11.571.128,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.123,11.571.127,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.124,11.571.126,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.125,11.571.125,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.126,11.571.124,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.127,11.571.123,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.129,11.571.121,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.313,1.157.112,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.131,11.571.119,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.133,11.571.117,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.134,11.571.116,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.155,11.570.897,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.219,11.571.035,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.322,11.571.034,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.221,11.571.033,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.321,11.571.031,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.211,11.571.029,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.212,11.571.027,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.213,11.571.025,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.214,11.571.023,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.215,11.571.021,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.216,11.571.019,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.217,11.571.017,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.218,11.571.015,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.219,11.571.013,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.322,11.571.011,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.221,11.571.009,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.222,11.571.007,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.223,11.571.005,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.224,11.571.003,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.188,11.570.764,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,483.154,11.1096,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,483.154,11.1096,22.03.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.261,11.570.998,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.262,11.570.997,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.263,11.570.996,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.264,11.570.995,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.265,11.570.994,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.266,11.570.993,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.267,11.570.992,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.268,11.570.991,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.269,1.157.099,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.327,11.570.989,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.271,11.570.988,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.272,11.570.987,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.273,11.570.986,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.274,11.570.985,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.275,11.570.984,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.276,11.570.983,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.277,11.570.982,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.278,11.570.981,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.279,1.157.098,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.328,11.570.979,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.281,11.570.978,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.282,11.570.977,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.283,11.570.976,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.284,11.570.975,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.285,11.570.974,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.286,11.570.973,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.287,11.570.972,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.288,11.570.971,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.289,1.157.097,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.329,11.570.969,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.291,11.570.968,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.292,11.570.967,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.293,11.570.966,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.294,11.570.965,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.295,11.570.964,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.296,11.570.963,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.297,11.570.962,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.298,11.570.961,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.299,1.157.096,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,481.933,11.570.959,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.301,11.570.958,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.302,11.570.957,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.303,11.570.956,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.304,11.570.955,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.305,11.570.954,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.306,11.570.953,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.307,11.570.952,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.308,11.570.951,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.309,1.157.095,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.331,11.570.949,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.311,11.570.948,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.312,11.570.947,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.313,11.570.946,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
